6.300000000000000000e+01
3.300000000000000000e+01
2.400000000000000000e+01
1.900000000000000000e+01
5.300000000000000000e+01
1.500000000000000000e+01
7.000000000000000000e+00
4.800000000000000000e+01
1.000000000000000000e+03
5.500000000000000000e+01
1.100000000000000000e+01
6.000000000000000000e+00
1.470000000000000000e+02
8.600000000000000000e+01
2.000000000000000000e+01
2.500000000000000000e+01
2.400000000000000000e+01
2.300000000000000000e+01
1.400000000000000000e+01
2.900000000000000000e+01
4.700000000000000000e+01
1.000000000000000000e+03
1.390000000000000000e+02
1.700000000000000000e+01
3.300000000000000000e+01
7.200000000000000000e+01
1.550000000000000000e+02
7.600000000000000000e+01
1.000000000000000000e+03
5.800000000000000000e+01
4.300000000000000000e+01
2.400000000000000000e+01
9.000000000000000000e+00
3.500000000000000000e+01
3.200000000000000000e+01
5.700000000000000000e+01
2.300000000000000000e+01
1.000000000000000000e+03
1.000000000000000000e+03
3.700000000000000000e+01
1.000000000000000000e+03
8.400000000000000000e+01
5.000000000000000000e+00
1.670000000000000000e+02
3.300000000000000000e+01
1.000000000000000000e+03
1.220000000000000000e+02
1.760000000000000000e+02
7.600000000000000000e+01
1.000000000000000000e+03
1.970000000000000000e+02
1.000000000000000000e+03
1.000000000000000000e+03
5.000000000000000000e+00
8.000000000000000000e+00
1.000000000000000000e+03
5.200000000000000000e+01
2.100000000000000000e+01
2.100000000000000000e+01
1.000000000000000000e+03
1.000000000000000000e+03
1.460000000000000000e+02
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.000000000000000000e+03
1.900000000000000000e+01
2.000000000000000000e+01
4.200000000000000000e+01
1.000000000000000000e+03
2.200000000000000000e+01
1.500000000000000000e+01
2.500000000000000000e+01
2.100000000000000000e+01
1.130000000000000000e+02
1.000000000000000000e+03
3.100000000000000000e+01
2.600000000000000000e+01
1.950000000000000000e+02
2.500000000000000000e+01
1.380000000000000000e+02
1.110000000000000000e+02
1.000000000000000000e+03
1.230000000000000000e+02
1.000000000000000000e+03
1.000000000000000000e+03
1.100000000000000000e+01
4.700000000000000000e+01
8.000000000000000000e+00
1.000000000000000000e+03
1.390000000000000000e+02
2.100000000000000000e+01
1.000000000000000000e+03
5.900000000000000000e+01
1.200000000000000000e+01
1.000000000000000000e+03
3.000000000000000000e+01
1.000000000000000000e+03
2.100000000000000000e+01
1.740000000000000000e+02
